ID|DateObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2019-08-03|3C454-3-20190803@190833-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1031.2668157258202|1010.4245428974895|R_Astrodon_2018|2458699.297615741|180.0|18.3661864383|3.24049186707|72.7708|1.04921004488
2|2019-08-03|3C454-3-20190803@191148-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1031.40644951571|1011.5176288114964|R_Astrodon_2018|2458699.299872685|180.0|16.8846676761|3.22656308413|72.0755|1.05338579753
3|2019-08-03|CTA102-20190803@190137-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1020.7946918060472|1026.936915092754|R_Astrodon_2018|2458699.29287037|180.0|18.6323161996|3.00516552925|67.4744|1.08540315532
4|2019-08-03|CTA102-20190803@190458-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1022.0561840674152|1027.9974255974946|R_Astrodon_2018|2458699.295127315|180.0|18.873868947|3.07970079184|66.8106|1.09085014565
5|2019-08-03|ES2344+514-20190803@192615-R_Astrodon_2018.fts|ES2344+514|23 47 04.00|+51 42 18.0|356.76666666666665|51.705000000000005|1089.8143830407166|986.2125477376421|R_Astrodon_2018|2458699.309976852|180.0|19.1175838114|3.21031090021|61.1354|1.14354745477
6|2019-08-03|ES2344+514-20190803@192937-R_Astrodon_2018.fts|ES2344+514|23 47 04.00|+51 42 18.0|356.76666666666665|51.705000000000005|1089.9709592779598|986.9488872326799|R_Astrodon_2018|2458699.3122453704|180.0|20.6970349887|3.19009968042|60.9982|1.14517246661
7|2019-08-03|L-Lacertae-20190803@185554-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|1026.669379677015|948.9130860736557|R_Astrodon_2018|2458699.288912037|180.0|21.4568738215|2.95911482573|61.2243|1.14520035508
8|2019-08-03|PKS2155-304-20190803@191655-R_Astrodon_2018.fts|PKS2155-304|21 58 52.00|-30 13 32.0|329.7166666666666|-30.225555555555555|329.7166666666666|-30.225555555555555|R_Astrodon_2018|2458699.3034953703|180.0|-9999|-9999|27.9045|2.13965113224
9|2019-08-03|PKS2155-304-20190803@192016-R_Astrodon_2018.fts|PKS2155-304|21 58 52.00|-30 13 32.0|329.7166666666666|-30.225555555555555|329.7166666666666|-30.225555555555555|R_Astrodon_2018|2458699.3057523146|180.0|-9999|-9999|27.5083|2.16835900727
10|2019-08-05|3C371-20190805@183114-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1022.0970445479634|1023.8893440552416|R_Astrodon_2018|2458701.2717939815|180.0|20.9838689468|3.11942214966|25.0331|2.37585695022
11|2019-08-05|3C371-20190805@183437-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1024.3649737465341|1021.8368055216732|R_Astrodon_2018|2458701.274050926|180.0|21.2230128734|3.09457147121|24.7521|2.40124108803
12|2019-08-05|4C51-37-20190805@182324-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1024.1073142276055|1022.3802956642218|R_Astrodon_2018|2458701.2663310184|180.0|19.3195778257|4.08126250505|20.9561|2.82556467559
13|2019-08-05|4C51-37-20190805@182645-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1026.4948143198042|1016.6108259141718|R_Astrodon_2018|2458701.268587963|180.0|19.3657794513|3.49237154722|20.4676|2.89050097601
14|2019-08-05|L-Lacertae-20190805@183930-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|1022.4551822443602|1022.7650668625404|R_Astrodon_2018|2458701.2775231483|180.0|21.0307066527|2.50020302534|62.5362|1.13079017311
15|2019-08-05|L-Lacertae-20190805@184253-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|1023.6003858743042|1021.367692806461|R_Astrodon_2018|2458701.2797800926|180.0|21.2975734951|2.50138394833|62.0424|1.13606833794
16|2019-08-06|3C345-20190806@125955-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1031.4649578436554|1013.6790462018049|R_Astrodon_2018|2458702.0416203705|180.0|20.8384942096|3.10429760218|66.5721|1.09254438847
17|2019-08-06|3C345-20190806@130310-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1031.0414606642669|1015.1013878068745|R_Astrodon_2018|2458702.0438657408|180.0|20.8559920627|3.21353123188|66.0787|1.09685130199
18|2019-08-06|3C371-20190806@132159-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1042.4585845375202|1038.7902878673774|R_Astrodon_2018|2458702.057025463|180.0|21.336266666|3.40864951611|43.5675|1.45000314052
19|2019-08-06|3C371-20190806@132521-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1042.1895360981248|1037.7680462749772|R_Astrodon_2018|2458702.0592824076|180.0|21.3405695547|3.30229725838|43.5371|1.45094486025
20|2019-08-06|3C454-3-20190806@134520-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1022.339207951195|1041.2368215068086|R_Astrodon_2018|2458702.073159722|180.0|20.3525638015|3.2413844943|32.1142|1.84916669368
21|2019-08-06|3C454-3-20190806@134835-R_Astrodon_2018.fts|3C454-3|22 53 57.70|+16 08 54.0|343.49041666666665|16.148333333333333|1022.55940914562|1038.7871736233535|R_Astrodon_2018|2458702.0754050924|180.0|20.3806509992|3.05382466316|32.8551|1.81265486568
22|2019-08-06|4C38-41-20190806@125309-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1028.606834027985|1013.7576142600333|R_Astrodon_2018|2458702.0369212963|180.0|21.123301851|3.04211317301|67.4228|1.08574661411
23|2019-08-06|4C38-41-20190806@125623-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1028.6755817081103|1015.4700537464627|R_Astrodon_2018|2458702.0391666666|180.0|21.1515494086|2.78066754192|66.8945|1.09015156058
24|2019-08-06|4C51-37-20190806@131416-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1042.740404862246|1003.5198825268521|R_Astrodon_2018|2458702.0516550927|180.0|21.458808452|3.14357788563|60.4398|1.15055858563
25|2019-08-06|4C51-37-20190806@131737-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1042.7355504318568|1003.9532000791945|R_Astrodon_2018|2458702.053912037|180.0|21.4399334615|3.34603072405|60.2867|1.15257109483
26|2019-08-06|CTA102-20190806@133823-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1064.3495988063619|1039.6315506652713|R_Astrodon_2018|2458702.068414352|180.0|20.6567761038|3.86823723316|33.986|1.76040776923
27|2019-08-06|CTA102-20190806@134146-R_Astrodon_2018.fts|CTA102|22 32 36.40|+11 43 51.0|338.15166666666664|11.730833333333333|1064.4822468830218|1037.157761454057|R_Astrodon_2018|2458702.07068287|180.0|20.767619987|3.37050338984|34.7369|1.72768253112
28|2019-08-06|DA406-20190806@124611-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1110.9252598568876|908.1569141288365|R_Astrodon_2018|2458702.032152778|180.0|21.2903997867|3.00363537073|66.6311|1.09294650594
29|2019-08-06|DA406-20190806@124932-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1110.9109177231717|910.1708022250696|R_Astrodon_2018|2458702.0344097223|180.0|21.3151123269|2.99014600515|66.0003|1.09843700173
30|2019-08-06|ES2344+514-20190806@140034-R_Astrodon_2018.fts|ES2344+514|23 47 04.00|+51 42 18.0|356.76666666666665|51.705000000000005|1000.9730009545908|1106.5100333970936|R_Astrodon_2018|2458702.0837847223|180.0|21.5930850624|3.47890994549|29.8993|1.97849062233
31|2019-08-06|KS1510-08-20190806@123826-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1038.1282985734128|1070.6709297741347|R_Astrodon_2018|2458702.0267592594|180.0|20.8738281921|3.53657336235|41.2829|1.5262104077
32|2019-08-06|KS1510-08-20190806@124147-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1038.2319214327215|1071.573379289952|R_Astrodon_2018|2458702.0290162037|180.0|20.8441559121|3.47799407244|40.6882|1.54491372862
33|2019-08-06|L-Lacertae-20190806@133046-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|1022.3754604697351|1023.7110859704072|R_Astrodon_2018|2458702.063090278|180.0|21.340224639|3.54697599411|43.0792|1.45116684827
34|2019-08-06|L-Lacertae-20190806@133406-R_Astrodon_2018.fts|L-Lacertae|22 02 43.30|+42 16 40.0|330.68041666666664|42.27777777777778|1022.1382174762753|1021.8581525694528|R_Astrodon_2018|2458702.065347222|180.0|21.3435916192|3.69501855373|43.6778|1.43543631185
35|2019-08-06|Mkn501-20190806@130641-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1030.1204163085406|1012.3973131461719|R_Astrodon_2018|2458702.04630787|180.0|21.3288798047|3.16259846687|67.2177|1.08718929068
36|2019-08-06|Mkn501-20190806@130955-R_Astrodon_2018.fts|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.76027777777778|1030.3788500691687|1013.7052580824661|R_Astrodon_2018|2458702.048564815|180.0|21.3363492687|3.03140645027|66.733|1.09126692396
37|2019-08-06|PKS2155-304-20190806@135232-R_Astrodon_2018.fts|PKS2155-304|21 58 52.00|-30 13 32.0|329.7166666666666|-30.225555555555555|1048.7825820709272|1072.030332275574|R_Astrodon_2018|2458702.078159722|180.0|19.3633571127|4.1796074748|20.5599|2.77849735726
38|2019-08-06|PKS2155-304-20190806@135547-R_Astrodon_2018.fts|PKS2155-304|21 58 52.00|-30 13 32.0|329.7166666666666|-30.225555555555555|1048.6595547781747|1072.4656308327242|R_Astrodon_2018|2458702.080405093|180.0|19.442358364|4.10649245977|21.0499|2.71819608239
39|2019-08-22|3C345-20190822@130653-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1033.4329415969687|1011.478071889294|R_Astrodon_2018|2458718.0464583333|180.0|20.9351514111|3.6039441824|54.5554|1.23363896046
40|2019-08-22|3C345-20190822@131008-R_Astrodon_2018.fts|3C345|16 42 58.80|+39 48 37.0|250.74499999999995|39.81027777777778|1032.8485545519502|1014.1639786900131|R_Astrodon_2018|2458718.0487152776|180.0|20.9526764397|3.42848516703|53.9529|1.24321266196
41|2019-08-22|3C371-20190822@132810-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1042.8770709963883|1043.9248615445056|R_Astrodon_2018|2458718.0613078703|180.0|21.4930162415|3.13372393847|41.878|1.49978515491
42|2019-08-22|3C371-20190822@133133-R_Astrodon_2018.fts|3C371|18 06 50.70|+69 49 28.0|271.71124999999995|69.82444444444444|1042.3740445534952|1044.3462039349722|R_Astrodon_2018|2458718.063587963|180.0|21.4869318532|3.24492835999|41.7459|1.50377190507
43|2019-08-22|4C38-41-20190822@130016-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1031.0772060107795|1010.6941122692401|R_Astrodon_2018|2458718.041851852|180.0|21.2745938074|3.08796057701|54.7827|1.23029976471
44|2019-08-22|4C38-41-20190822@130331-R_Astrodon_2018.fts|4C38-41|16 35 15.50|+38 08 04.0|248.81458333333327|38.13444444444444|1030.6870059923021|1013.5964602835263|R_Astrodon_2018|2458718.0441203704|180.0|21.2306984172|3.34918512106|54.1556|1.24021355988
45|2019-08-22|4C51-37-20190822@132047-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1052.8796069882815|989.8913101974794|R_Astrodon_2018|2458718.05619213|180.0|21.5943595807|3.17761133909|54.8642|1.22652461844
46|2019-08-22|4C51-37-20190822@132410-R_Astrodon_2018.fts|4C51-37|17 40 37.00|+52 11 43.0|265.15416666666664|52.195277777777775|1051.8796016914268|991.5051237525547|R_Astrodon_2018|2458718.058449074|180.0|21.6053611024|2.83592778444|54.5054|1.2321608418
47|2019-08-22|DA406-20190822@125330-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1111.3479711927598|901.1045586742812|R_Astrodon_2018|2458718.0372337964|180.0|21.4031277819|3.45448400974|52.4565|1.26919001568
48|2019-08-22|DA406-20190822@125653-R_Astrodon_2018.fts|DA406|16 13 41.00|+34 12 48.0|243.42083333333326|34.21333333333334|1110.9639548700488|904.4233598715981|R_Astrodon_2018|2458718.0395023148|180.0|21.4063025258|3.3212190032|51.7821|1.28111265858
49|2019-08-22|KS1510-08-20190822@124554-R_Astrodon_2018.fts|KS1510-08|15 12 50.50|-09 06 00.0|228.21041666666665|-9.1|1022.3489181602637|1149.089836536529|R_Astrodon_2018|2458718.0319675924|180.0|21.1222147881|3.05681511164|27.4027|2.19657573958
