ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2018-04-02|17:38:42|3C273-20180402@173824-R_30508_calib.new|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|958.1177|986.4453|R_30508|2458211.2352083335|180.0|-9999.0000|-9999.0000|54.4660|1.2356
2|2018-04-02|17:41:57|3C273-20180402@174157-R_30508_calib.new|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|959.4439|987.7998|R_30508|2458211.237465278|180.0|-9999.0000|-9999.0000|53.8342|1.2457
3|2018-04-02|18:00:22|3C279-20180402@180004-R_30508_calib.new|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|947.5641|1045.6149|R_30508|2458211.2502546296|180.0|-9999.0000|-9999.0000|49.9930|1.3126
4|2018-04-02|18:03:38|3C279-20180402@180338-R_30508_calib.new|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|949.1627|1046.4087|R_30508|2458211.252523148|180.0|-9999.0000|-9999.0000|49.4440|1.3235
5|2018-04-02|20:24:35|3C345-20180402@202435-R_30508_calib.new|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1026.1207|1025.9121|R_30508|2458211.350405093|180.0|-9999.0000|-9999.0000|72.5012|1.0493
6|2018-04-02|20:27:49|3C345-20180402@202748-R_30508_calib.new|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1026.9006|1025.3240|R_30508|2458211.352650463|180.0|-9999.0000|-9999.0000|72.2448|1.0510
7|2018-04-02|20:40:42|3C371-20180402@204023-R_30508_calib.new|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|985.3074|1119.1304|R_30508|2458211.3615972223|180.0|-9999.0000|-9999.0000|43.3002|1.4545
8|2018-04-02|17:46:14|4C29-45-20180402@174555-R_30508_calib.new|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1078.8761|1021.3051|R_30508|2458211.240439815|180.0|-9999.0000|-9999.0000|55.1149|1.2256
9|2018-04-02|17:49:29|4C29-45-20180402@174929-R_30508_calib.new|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1078.2753|1023.1262|R_30508|2458211.2426967593|180.0|-9999.0000|-9999.0000|54.4040|1.2366
10|2018-04-02|20:11:24|4C38-41-20180402@201105-R_30508_calib.new|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1030.6366|1027.3176|R_30508|2458211.34125|180.0|-9999.0000|-9999.0000|74.4560|1.0386
11|2018-04-02|20:14:39|4C38-41-20180402@201439-R_30508_calib.new|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1030.9218|1026.6490|R_30508|2458211.3435069444|180.0|-9999.0000|-9999.0000|74.2119|1.0400
12|2018-04-02|20:33:21|4C51-37-20180402@203302-R_30508_calib.new|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1021.8126|1027.7319|R_30508|2458211.3564930554|180.0|-9999.0000|-9999.0000|61.0386|1.1417
13|2018-04-02|20:36:35|4C51-37-20180402@203635-R_30508_calib.new|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1021.0290|1029.8344|R_30508|2458211.358738426|180.0|-9999.0000|-9999.0000|61.1109|1.1411
14|2018-04-02|17:16:50|4C71-07-20180402@171631-R_30508_calib.new|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1050.9684|1135.4280|R_30508|2458211.220023148|180.0|-9999.0000|-9999.0000|25.1289|2.3522
15|2018-04-02|17:20:05|4C71-07-20180402@172005-R_30508_calib.new|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1051.2086|1135.8312|R_30508|2458211.2222800925|180.0|-9999.0000|-9999.0000|24.8622|2.3758
16|2018-04-02|20:03:53|DA406-20180402@200335-R_30508_calib.new|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1022.2244|1022.8097|R_30508|2458211.3360300926|180.0|-9999.0000|-9999.0000|76.4035|1.0301
17|2018-04-02|20:07:08|DA406-20180402@200708-R_30508_calib.new|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1021.9374|1022.4739|R_30508|2458211.338287037|180.0|-9999.0000|-9999.0000|75.9565|1.0322
18|2018-04-02|20:48:29|L-Lacertae-20180402@204810-R_30508_calib.new|L-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1160.8156|863.5696|R_30508|2458211.367002315|180.0|-9999.0000|-9999.0000|32.5558|1.8330
19|2018-04-02|20:51:43|L-Lacertae-20180402@205143-R_30508_calib.new|L-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1160.0630|862.1416|R_30508|2458211.369247685|180.0|-9999.0000|-9999.0000|33.1547|1.8043
20|2018-04-02|17:31:02|Mkn421-20180402@173043-R_30508_calib.new|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1082.6435|928.8883|R_30508|2458211.2298842594|180.0|-9999.0000|-9999.0000|46.3549|1.3904
21|2018-04-02|17:34:17|Mkn421-20180402@173417-R_30508_calib.new|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1082.1382|931.1731|R_30508|2458211.2321412037|180.0|-9999.0000|-9999.0000|45.7171|1.4056
