ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2018-11-02|19:59:55|3C66A-20181102@195952-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1094.0955|1109.5336|R_Astrodon_2018|2458425.333275463|180.0|21.6680|2.4067|32.0912|1.8940
2|2018-11-02|20:03:14|3C66A-20181102@200313-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1093.9070|1110.8192|R_Astrodon_2018|2458425.335578704|180.0|21.6750|2.3250|31.4847|1.9269
3|2018-11-02|20:54:38|4C71-07-20181102@205435-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|945.7612|1143.7460|R_Astrodon_2018|2458425.3712731483|180.0|21.6923|2.3109|41.9088|1.4921
4|2018-11-02|20:57:58|4C71-07-20181102@205757-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|946.7309|1145.3365|R_Astrodon_2018|2458425.373587963|180.0|21.6915|2.2975|41.9865|1.4899
5|2018-11-02|20:07:25|AO0235+16-20181102@200721-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|993.8230|998.2388|R_Astrodon_2018|2458425.3384837965|180.0|21.7406|2.3697|28.9319|2.0890
6|2018-11-02|20:10:43|AO0235+16-20181102@201043-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|994.8825|999.5008|R_Astrodon_2018|2458425.340775463|180.0|21.7218|2.4744|28.1785|2.1410
7|2018-11-02|21:09:09|Mkn421-20181102@210906-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.5571|1043.8276|R_Astrodon_2018|2458425.3813541667|180.0|21.4131|3.5162|48.4395|1.3265
8|2018-11-02|21:12:27|Mkn421-20181102@211226-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.0309|1043.1555|R_Astrodon_2018|2458425.3836458335|180.0|21.4168|2.7513|49.0841|1.3136
9|2018-11-02|20:32:15|OJ248-20181102@203212-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1021.0481|1011.3870|R_Astrodon_2018|2458425.355729167|180.0|21.2706|2.1424|74.7011|1.0344
10|2018-11-02|20:35:33|OJ248-20181102@203532-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1020.3861|1012.7670|R_Astrodon_2018|2458425.358020833|180.0|21.2684|2.1741|75.4557|1.0309
11|2018-11-02|20:39:08|OJ287-20181102@203907-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1029.6407|1015.9216|R_Astrodon_2018|2458425.360509259|180.0|21.7605|2.1050|70.2530|1.0594
12|2018-11-02|20:42:25|OJ287-20181102@204224-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1028.7986|1016.7644|R_Astrodon_2018|2458425.362789352|180.0|21.7543|2.0815|71.0038|1.0546
