ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2020-02-01|19:42:45|3C273-20200201@194239-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|964.8487|1090.9883|R_Astrodon_2018|2458881.3213541666|180.0|21.2827|2.0807|68.5709|1.0750
2|2020-02-01|19:46:01|3C273-20200201@194601-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|966.2415|1088.7716|R_Astrodon_2018|2458881.3236226854|180.0|21.2891|2.1922|68.5287|1.0754
3|2020-02-01|19:52:11|3C279-20200201@195206-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|807.4523|1166.3055|R_Astrodon_2018|2458881.3279050924|180.0|21.3768|2.4175|60.5276|1.1488
4|2020-02-01|19:55:46|3C279-20200201@195546-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1022.5369|1026.8642|R_Astrodon_2018|2458881.3303935183|180.0|21.3273|2.7468|60.6203|1.1474
5|2020-02-01|20:21:52|3C345-20200201@202152-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1017.8870|1038.4446|R_Astrodon_2018|2458881.3485185187|180.0|20.9356|2.1782|42.8511|1.4554
6|2020-02-01|20:25:09|3C345-20200201@202508-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1017.7913|1037.7433|R_Astrodon_2018|2458881.350798611|180.0|20.9001|2.3538|43.4817|1.4387
7|2020-02-01|20:43:38|3C371-20200201@204332-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1014.0135|1100.5331|R_Astrodon_2018|2458881.3636342594|180.0|21.1971|2.7966|29.3581|2.0139
8|2020-02-01|20:46:53|3C371-20200201@204653-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1014.6285|1101.2170|R_Astrodon_2018|2458881.3658912037|180.0|20.1169|2.9802|29.6327|1.9973
9|2020-02-01|11:17:13|3C66A-20200201@111708-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|989.8718|933.2440|R_Astrodon_2018|2458880.970289352|180.0|21.6309|3.6797|61.1830|1.1449
10|2020-02-01|11:20:30|3C66A-20200201@112030-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|990.4717|934.1872|R_Astrodon_2018|2458880.972569444|180.0|21.6300|3.6460|60.6839|1.1506
11|2020-02-01|19:28:19|4C29-45-20200201@192813-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1021.6618|1022.4533|R_Astrodon_2018|2458881.3113310183|180.0|21.4418|2.0670|82.9328|1.0081
12|2020-02-01|19:31:35|4C29-45-20200201@193134-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1022.2661|1021.5318|R_Astrodon_2018|2458881.313599537|180.0|21.4430|2.1368|82.4865|1.0092
13|2020-02-01|20:15:04|4C38-41-20200201@201503-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1019.6882|1035.3954|R_Astrodon_2018|2458881.3437962965|180.0|21.2015|2.2847|43.1165|1.4483
14|2020-02-01|20:18:19|4C38-41-20200201@201819-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1019.8172|1034.8722|R_Astrodon_2018|2458881.346053241|180.0|21.2083|2.2676|43.7566|1.4314
15|2020-02-01|20:36:09|4C51-37-20200201@203603-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1012.5817|1080.9591|R_Astrodon_2018|2458881.3584375|180.0|21.3590|2.6224|34.3054|1.7511
16|2020-02-01|20:39:25|4C51-37-20200201@203924-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1012.6695|1080.7904|R_Astrodon_2018|2458881.3607060187|180.0|20.5253|2.5174|34.8049|1.7292
17|2020-02-01|18:48:34|4C71-07-20200201@184829-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1066.2578|1091.0333|R_Astrodon_2018|2458881.283726852|180.0|21.6164|2.1575|36.2893|1.6872
18|2020-02-01|18:51:52|4C71-07-20200201@185151-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1065.9354|1091.3481|R_Astrodon_2018|2458881.2860185187|180.0|21.6098|2.1983|36.0735|1.6959
19|2020-02-01|11:26:16|AO0235+16-20200201@112611-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|1021.5970|1024.7722|R_Astrodon_2018|2458880.976574074|180.0|21.4599|6.1048|66.5394|1.0934
20|2020-02-01|11:29:32|AO0235+16-20200201@112931-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|1022.9848|1024.8356|R_Astrodon_2018|2458880.978842593|180.0|21.5363|5.9100|65.8053|1.0998
21|2020-02-01|20:08:15|DA406-20200201@200810-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|979.6500|1017.7451|R_Astrodon_2018|2458881.3390625|180.0|21.3495|2.2116|46.2004|1.3728
22|2020-02-01|20:11:30|DA406-20200201@201130-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|979.9337|1017.4183|R_Astrodon_2018|2458881.3413194446|180.0|21.3468|2.2197|46.8740|1.3577
23|2020-02-01|11:09:28|ES2344+514-20200201@110922-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1095.8606|982.1562|R_Astrodon_2018|2458880.9649074073|180.0|21.6256|3.3216|35.0351|1.7532
24|2020-02-01|11:12:46|ES2344+514-20200201@111245-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1096.3664|984.8184|R_Astrodon_2018|2458880.967199074|180.0|21.6239|3.1857|34.5249|1.7763
25|2020-02-01|20:00:29|KS1510-08-20200201@200024-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1022.9786|1021.8236|R_Astrodon_2018|2458881.3336689817|180.0|21.1820|2.4838|42.2514|1.4762
26|2020-02-01|20:03:46|KS1510-08-20200201@200345-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1023.2834|1021.1937|R_Astrodon_2018|2458881.335949074|180.0|21.1723|2.2699|42.8362|1.4602
27|2020-02-01|19:18:51|Mkn421-20200201@191845-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|963.1014|937.3685|R_Astrodon_2018|2458881.3047569445|180.0|21.4174|2.8231|69.9456|1.0661
28|2020-02-01|19:22:07|Mkn421-20200201@192207-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|965.2851|937.3160|R_Astrodon_2018|2458881.307025463|180.0|21.4247|2.4040|69.4665|1.0695
29|2020-02-01|20:28:40|Mkn501-20200201@202840-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.5731|1039.7159|R_Astrodon_2018|2458881.353240741|180.0|21.3502|2.3633|42.0733|1.4767
30|2020-02-01|20:31:55|Mkn501-20200201@203155-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.9007|1039.2504|R_Astrodon_2018|2458881.3554976853|180.0|21.3305|2.5841|42.6985|1.4593
31|2020-02-01|18:56:23|OJ248-20200201@185618-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|998.9981|1086.7469|R_Astrodon_2018|2458881.2891550926|180.0|21.1507|3.0089|45.6712|1.4069
32|2020-02-01|18:59:40|OJ248-20200201@185939-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1000.6421|1089.1409|R_Astrodon_2018|2458881.2914351854|180.0|21.1476|2.8837|44.9309|1.4254
33|2020-02-01|19:03:13|OJ287-20200201@190313-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1015.0591|1016.7406|R_Astrodon_2018|2458881.293900463|180.0|21.6742|2.2337|48.7628|1.3383
34|2020-02-01|19:06:28|OJ287-20200201@190628-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1016.2687|1018.9461|R_Astrodon_2018|2458881.2961574076|180.0|21.6706|2.2544|48.0176|1.3542
35|2020-02-01|11:50:40|OJ49-20200201@115035-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1032.1516|1070.5380|R_Astrodon_2018|2458880.9935185187|180.0|21.0210|3.2492|30.8241|1.9204
36|2020-02-01|11:53:55|OJ49-20200201@115355-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1033.0875|1068.8475|R_Astrodon_2018|2458880.995775463|180.0|21.0314|3.0921|31.5614|1.8805
37|2020-02-01|19:35:08|ON231-20200201@193507-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1015.2798|1031.1460|R_Astrodon_2018|2458881.316064815|180.0|21.3695|2.4143|85.1873|1.0035
38|2020-02-01|19:38:23|ON231-20200201@193823-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1016.3149|1029.5043|R_Astrodon_2018|2458881.3183217593|180.0|21.3652|2.4154|85.0305|1.0039
39|2020-02-01|11:43:11|PKS0735+17-20200201@114305-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1023.2760|1021.3211|R_Astrodon_2018|2458880.9883217593|180.0|21.5167|3.4382|46.0849|1.3766
40|2020-02-01|11:46:27|PKS0735+17-20200201@114627-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1023.7119|1020.2638|R_Astrodon_2018|2458880.9905902776|180.0|21.5095|3.3443|46.8358|1.3597
41|2020-02-01|19:11:13|S4_0954+65-20200201@191106-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1077.0702|1038.3644|R_Astrodon_2018|2458881.2994560185|180.0|21.0808|2.1773|43.6058|1.4486
42|2020-02-01|19:14:29|S4_0954+65-20200201@191428-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1076.9319|1038.2637|R_Astrodon_2018|2458881.301724537|180.0|21.0746|2.1984|43.3861|1.4546
43|2020-02-01|11:34:56|S5_0716+71-20200201@113451-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1022.8258|1026.9160|R_Astrodon_2018|2458880.9825925925|180.0|21.4871|3.4150|35.8628|1.7058
44|2020-02-01|11:38:12|S5_0716+71-20200201@113812-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1022.6556|1028.4971|R_Astrodon_2018|2458880.9848611113|180.0|21.5362|3.0165|36.0701|1.6974
45|2020-02-02|20:04:57|3C273-20200202@200451-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|964.7657|1087.7311|R_Astrodon_2018|2458882.3367708335|180.0|21.2448|3.0856|67.4404|1.0847
46|2020-02-02|20:08:13|3C273-20200202@200813-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|966.4721|1086.3942|R_Astrodon_2018|2458882.339039352|180.0|21.2398|2.9200|67.1787|1.0869
47|2020-02-02|20:12:21|3C279-20200202@201214-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1005.1228|1060.6125|R_Astrodon_2018|2458882.3419097224|180.0|21.3497|2.9182|60.6477|1.1485
48|2020-02-02|20:15:37|3C279-20200202@201536-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1006.7532|1058.5273|R_Astrodon_2018|2458882.3441782407|180.0|21.3484|2.9716|60.5728|1.1495
49|2020-02-02|20:43:15|3C345-20200202@204315-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.0728|1037.4973|R_Astrodon_2018|2458882.363368056|180.0|20.9208|2.8061|47.6976|1.3408
50|2020-02-02|20:46:29|3C345-20200202@204629-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.3946|1037.5178|R_Astrodon_2018|2458882.365613426|180.0|20.9337|2.6431|48.3131|1.3279
