ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2020-01-01|13:08:38|3C454-3-20200101@130832-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1026.3589|1189.7731|R_Astrodon_2018|2458850.047662037|180.0|20.4539|5.1842|19.6203|3.0133
2|2020-01-01|13:11:53|3C454-3-20200101@131153-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1028.3122|1189.8556|R_Astrodon_2018|2458850.0499189813|180.0|20.2981|4.7982|18.8838|3.1264
3|2020-01-01|13:24:17|3C66A-20200101@132412-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1018.1461|880.0117|R_Astrodon_2018|2458850.0585300927|180.0|21.7452|3.2094|60.3925|1.1539
4|2020-01-01|13:27:33|3C66A-20200101@132732-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1018.4064|881.5791|R_Astrodon_2018|2458850.060798611|180.0|21.7392|3.0746|59.8857|1.1600
5|2020-01-01|19:50:30|4C71-07-20200101@195023-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1134.3357|1071.3192|R_Astrodon_2018|2458850.326736111|180.0|21.4864|5.8330|39.6935|1.5629
6|2020-01-01|19:53:48|4C71-07-20200101@195347-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1133.3152|1071.4393|R_Astrodon_2018|2458850.329027778|180.0|21.4259|5.8409|39.5348|1.5682
7|2020-01-01|13:32:07|AO0235+16-20200101@133202-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|970.5702|1040.1073|R_Astrodon_2018|2458850.0639699074|180.0|21.8471|2.5932|65.6484|1.1011
8|2020-01-01|13:35:24|AO0235+16-20200101@133523-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|971.8181|1041.5348|R_Astrodon_2018|2458850.06625|180.0|21.8338|2.9028|64.9083|1.1078
9|2020-01-01|13:16:32|ES2344+514-20200101@131625-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1072.4319|989.3599|R_Astrodon_2018|2458850.053148148|180.0|21.7287|3.9641|34.2339|1.7892
10|2020-01-01|13:19:49|ES2344+514-20200101@131949-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1072.2535|992.1396|R_Astrodon_2018|2458850.055428241|180.0|21.7299|3.7384|33.7254|1.8133
11|2020-01-01|20:21:12|Mkn421-20200101@202106-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|963.8488|942.1134|R_Astrodon_2018|2458850.3480555555|180.0|21.0899|7.1200|75.2341|1.0338
12|2020-01-01|20:24:28|Mkn421-20200101@202428-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|964.9148|940.5180|R_Astrodon_2018|2458850.3503240743|180.0|21.2905|6.0546|75.1766|1.0342
13|2020-01-01|19:58:35|OJ248-20200101@195828-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1057.3466|1000.5056|R_Astrodon_2018|2458850.332349537|180.0|21.0048|4.9837|59.1982|1.1693
14|2020-01-01|20:01:51|OJ248-20200101@200150-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1058.4120|1002.3184|R_Astrodon_2018|2458850.3346180557|180.0|21.0612|4.6963|58.4550|1.1788
15|2020-01-01|20:05:24|OJ287-20200101@200524-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1015.1645|1019.3787|R_Astrodon_2018|2458850.337083333|180.0|21.6660|4.7852|62.4808|1.1321
16|2020-01-01|20:08:40|OJ287-20200101@200839-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1015.6830|1020.4375|R_Astrodon_2018|2458850.339351852|180.0|21.7267|3.8639|61.7298|1.1402
17|2020-01-01|19:42:23|OJ49-20200101@194217-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|995.4765|1019.8892|R_Astrodon_2018|2458850.321099537|180.0|21.1208|4.9223|55.8455|1.2144
