ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2019-01-03|18:03:57|3C273-20190103@180356-V_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1046.9422|1047.5891|V_Astrodon_2018|2458487.2527430556|180.0|20.5123|2.8286|35.0506|1.7187
2|2019-01-03|18:07:15|3C273-20190103@180714-V_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1045.9943|1045.6082|V_Astrodon_2018|2458487.2550347224|180.0|20.5375|2.6436|35.7831|1.6886
3|2019-01-03|18:11:09|3C279-20190103@181108-V_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1024.3786|1056.0339|V_Astrodon_2018|2458487.2577430555|180.0|20.5629|2.9219|26.9212|2.1682
4|2019-01-03|16:36:30|3C66A-20190103@163629-V_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|989.9377|1091.7114|V_Astrodon_2018|2458487.192013889|180.0|20.9771|3.4160|24.7488|2.4043
5|2019-01-03|16:39:49|3C66A-20190103@163948-V_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|990.5857|1093.1637|V_Astrodon_2018|2458487.1943171294|180.0|20.9829|3.4182|24.1504|2.4606
6|2019-01-03|17:49:42|4C29-45-20190103@174941-V_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1045.3132|1046.4346|V_Astrodon_2018|2458487.2428472224|180.0|20.7361|2.5770|46.4430|1.3680
7|2019-01-03|17:53:00|4C29-45-20190103@175259-V_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1044.0231|1044.4030|V_Astrodon_2018|2458487.2451388887|180.0|20.7536|2.4907|47.1630|1.3522
8|2019-01-03|17:28:05|4C71-07-20190103@172804-V_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|921.6606|1104.4425|V_Astrodon_2018|2458487.227835648|180.0|21.0293|2.6640|42.5046|1.4758
9|2019-01-03|17:31:24|4C71-07-20190103@173123-V_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|922.0810|1105.4207|V_Astrodon_2018|2458487.230138889|180.0|21.0328|2.5807|42.5281|1.4752
10|2019-01-03|16:43:37|AO0235+16-20190103@164336-V_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|997.5905|1002.7778|V_Astrodon_2018|2458487.1969560185|180.0|20.8094|3.8858|19.8394|2.9838
